Timesync, Reply_symmetric-based, Reply_switchdelaybased, Reply_2probebased, inter-packet-switch-arrival,  interpacket_clientdelay, Switch_reply_delay 
1614, 7227.000000, 7376.000000, 15137.000000, 1080, 881, 298
1615, 8485.000000, 8633.000000, 5952.000000, 12781, 881, 296
1616, 8595.000000, 8743.000000, 5883.000000, 13083, 888, 296
1617, 2648.000000, 2798.000000, -4294935331.000000, 1070, 13869, 299
1618, 2636.000000, 2784.000000, 5912.000000, 1070, 855, 296
1619, 7146.000000, 7294.000000, 15002.000000, 1061, 885, 296
1620, 8756.000000, 8904.000000, 5862.000000, 13398, 874, 296
1621, 7495.000000, 7643.000000, 15628.000000, 1104, 871, 296
1622, 7274.000000, 7424.000000, 15201.000000, 1070, 861, 299
1623, 8326.000000, 8474.000000, 5960.000000, 12463, 885, 296
1624, 2604.000000, 2752.000000, 5945.000000, 1085, 911, 296
1625, 7218.000000, 7365.000000, 15165.000000, 1067, 898, 295
1626, 2450.000000, 2596.000000, -4294949242.000000, 12784, 12969, 293
1627, 10190.000000, 10338.000000, 21069.000000, 1082, 885, 296
1628, 7264.000000, 7412.000000, 15212.000000, 1073, 878, 295
1629, 8696.000000, 8846.000000, 5956.000000, 13219, 891, 299
1630, 7258.000000, 7406.000000, 15193.000000, 1079, 878, 296
1631, 8571.000000, 8717.000000, 5925.000000, 12954, 868, 292
1632, 7103.000000, 7251.000000, 14913.000000, 1070, 888, 296
1633, 9330.000000, 9481.000000, -4294946425.000000, 1067, 1639, 302
1634, 9711.000000, 9859.000000, 20177.000000, 1054, 904, 295
1635, 2426.000000, 2573.000000, -4294938666.000000, 1765, 12771, 293
1636, 8683.000000, 8831.000000, 5871.000000, 13238, 871, 296
1637, 8923.000000, 9070.000000, 18487.000000, 1082, 861, 293
1638, 9237.000000, 9385.000000, 19176.000000, 1054, 878, 296
1639, 7167.000000, 7315.000000, 15057.000000, 1079, 901, 296
1640, 7424.000000, 7573.000000, 15554.000000, 1102, 904, 299
1641, 8493.000000, 8641.000000, 6055.000000, 12787, 928, 296
1642, 9760.000000, 9906.000000, 20200.000000, 1076, 878, 293
1643, 9393.000000, 9541.000000, 19444.000000, 1085, 871, 296
1644, 2394.000000, 2540.000000, -4294948750.000000, 13360, 13559, 293
1645, 7507.000000, 7655.000000, 15723.000000, 1079, 894, 296
1646, 9619.000000, 9766.000000, 19971.000000, 1089, 911, 295
1647, 9466.000000, 9612.000000, 19720.000000, 1061, 924, 292
1648, 9274.000000, 9422.000000, 19304.000000, 1073, 914, 296
1649, 8941.000000, 9091.000000, -4294946981.000000, 1060, 1746, 299
1650, 2430.000000, 2578.000000, -4294948998.000000, 13052, 13245, 296
1651, 2432.000000, 2580.000000, -4294937902.000000, 1834, 13182, 296
1652, 8752.000000, 8900.000000, 5874.000000, 13426, 898, 296
1653, 2630.000000, 2779.000000, 5975.000000, 1067, 891, 299
1654, 2638.000000, 2786.000000, 6022.000000, 1076, 911, 296
1655, 7120.000000, 7269.000000, 14915.000000, 1061, 868, 299
1656, 9804.000000, 9952.000000, 20312.000000, 1079, 891, 296
1657, 9416.000000, 9564.000000, 19493.000000, 1073, 867, 296
1658, 9242.000000, 9392.000000, 19128.000000, 1079, 861, 299
1659, 9426.000000, 9577.000000, 19556.000000, 1064, 884, 302
1660, 7112.000000, 7260.000000, 14891.000000, 1070, 868, 296
1661, 9305.000000, 9453.000000, 19278.000000, 1048, 858, 296
1662, 9993.000000, 10143.000000, 20630.000000, 1079, 861, 299
1663, 7144.000000, 7292.000000, 14981.000000, 1063, 878, 296
1664, 9797.000000, 9943.000000, 20263.000000, 1085, 877, 293
1665, 8609.000000, 8757.000000, 7423.000000, 13051, 1628, 296
1666, 10050.000000, 10199.000000, 20783.000000, 1073, 878, 299
1667, 2443.000000, 2593.000000, -4294949308.000000, 12769, 12935, 299
1668, 7457.000000, 7605.000000, 15608.000000, 1095, 894, 296
1669, 9437.000000, 9584.000000, 19542.000000, 1108, 888, 295
1670, 9600.000000, 9748.000000, 19920.000000, 1076, 898, 296
1671, 7073.000000, 7220.000000, 14789.000000, 1060, 851, 293
1672, 7023.000000, 7169.000000, 14725.000000, 1089, 884, 292
1673, 9296.000000, 9444.000000, 19289.000000, 1066, 881, 296
1674, 9406.000000, 9554.000000, 19467.000000, 1079, 867, 296
1675, 9258.000000, 9404.000000, 19196.000000, 1076, 878, 292
1676, 8586.000000, 8736.000000, 5891.000000, 13064, 891, 299
1677, 9249.000000, 9397.000000, 19225.000000, 1070, 898, 295
1678, 9298.000000, 9445.000000, 19317.000000, 1089, 905, 295
1679, 10143.000000, 10290.000000, 20988.000000, 1080, 891, 295
1680, 9207.000000, 9353.000000, 19093.000000, 1089, 884, 293
1681, 2628.000000, 2776.000000, -4294935162.000000, 1069, 13973, 296
1682, 9747.000000, 9895.000000, 20192.000000, 1079, 888, 296
1683, 9530.000000, 9680.000000, 19756.000000, 1067, 881, 299
1684, 2602.000000, 2750.000000, 5957.000000, 1064, 908, 295
1685, 8238.000000, 8386.000000, 17157.000000, 1054, 867, 296
1686, 9869.000000, 10017.000000, 20505.000000, 1063, 915, 296
1687, 9323.000000, 9472.000000, 19325.000000, 1057, 868, 299
1688, 9010.000000, 9158.000000, 18694.000000, 1076, 875, 296
1689, 9681.000000, 9829.000000, 20049.000000, 1063, 875, 296
1690, 6967.000000, 7115.000000, 14611.000000, 1086, 881, 295
1691, 8612.000000, 8759.000000, 5951.000000, 13064, 895, 293
1692, 8737.000000, 8885.000000, 5873.000000, 13350, 874, 296
1693, 8421.000000, 8569.000000, 5922.000000, 12677, 878, 296
1694, 8755.000000, 8903.000000, 5963.000000, 13350, 901, 296
1695, 8498.000000, 8646.000000, 5954.000000, 12784, 871, 296
1696, 8406.000000, 8554.000000, 5879.000000, 12690, 878, 296
1697, 2691.000000, 2839.000000, -4294936049.000000, 1079, 13472, 296
1698, 7355.000000, 7503.000000, 15403.000000, 1064, 878, 296
1699, 8661.000000, 8809.000000, 5895.000000, 13143, 858, 296
1700, 7498.000000, 7647.000000, 15765.000000, 1073, 921, 299
1701, 8665.000000, 8813.000000, 18203.000000, 1057, 965, 296
1702, 6945.000000, 7092.000000, 14673.000000, 1082, 932, 293
1703, 7488.000000, 7636.000000, 15695.000000, 1069, 894, 296
1704, 2405.000000, 2553.000000, -4294948670.000000, 13471, 13643, 295
1705, 8678.000000, 8824.000000, 5933.000000, 13165, 871, 293
1706, 7470.000000, 7618.000000, 15598.000000, 1070, 864, 296
1707, 7143.000000, 7289.000000, 14971.000000, 1051, 868, 292
1708, 7549.000000, 7697.000000, 15791.000000, 1076, 884, 296
1709, 7327.000000, 7475.000000, 15401.000000, 1064, 905, 296
1710, 8688.000000, 8835.000000, 5960.000000, 13159, 871, 293
1711, 2469.000000, 2619.000000, -4294949277.000000, 12876, 12978, 299
1712, 8752.000000, 8900.000000, 5883.000000, 13417, 898, 296
1713, 2235.000000, 2383.000000, -4294935726.000000, 66, 13583, 296
1714, 2629.000000, 2777.000000, 6004.000000, 1076, 911, 296
1715, 7550.000000, 7698.000000, 15743.000000, 1079, 861, 296
1716, 7440.000000, 7586.000000, 15538.000000, 1070, 864, 293
1717, 8337.000000, 8485.000000, 17339.000000, 1070, 867, 295
1718, 7210.000000, 7360.000000, 15150.000000, 1073, 901, 299
1719, 8708.000000, 8856.000000, 5958.000000, 13212, 877, 296
1720, 7019.000000, 7167.000000, 14698.000000, 1076, 868, 296
1721, 2425.000000, 2575.000000, -4294949382.000000, 12687, 12875, 299
1722, 8205.000000, 8354.000000, 17116.000000, 1070, 888, 299
1723, 2428.000000, 2576.000000, -4294948649.000000, 13381, 13586, 296
1724, 8551.000000, 8700.000000, 5833.000000, 12999, 865, 299
1725, 8557.000000, 8705.000000, 5911.000000, 12954, 875, 296
1726, 7534.000000, 7682.000000, 15760.000000, 1063, 877, 296
1727, 8589.000000, 8737.000000, 5914.000000, 12986, 861, 296
1728, 7469.000000, 7617.000000, 15596.000000, 1085, 871, 296
1729, 2675.000000, 2822.000000, -4294934807.000000, 1082, 14110, 293
1730, 2423.000000, 2571.000000, -4294938534.000000, 1847, 12881, 296
1731, 2428.000000, 2576.000000, -4294949013.000000, 13223, 13325, 296
1732, 2393.000000, 2539.000000, -4294948845.000000, 13139, 13402, 293
1733, 2436.000000, 2586.000000, -4294949124.000000, 12797, 13048, 299
1734, 8458.000000, 8605.000000, 6067.000000, 12752, 951, 293
1735, 2421.000000, 2569.000000, -4294949395.000000, 12526, 12792, 296
1736, 7016.000000, 7166.000000, 14876.000000, 1073, 958, 299
1737, 7268.000000, 7416.000000, 15339.000000, 1067, 935, 296
1738, 6998.000000, 7144.000000, 14793.000000, 1080, 938, 292
1739, 7225.000000, 7374.000000, 15232.000000, 1080, 931, 299
1740, 2419.000000, 2570.000000, -4294936938.000000, 1812, 13666, 302
1741, 2435.000000, 2583.000000, -4294948635.000000, 13319, 13555, 296
1742, 2438.000000, 2586.000000, -4294948654.000000, 13246, 13506, 296
1743, 2437.000000, 2588.000000, -4294949094.000000, 12857, 13092, 302
1744, 2611.000000, 2759.000000, 6044.000000, 1086, 954, 296
1745, 2611.000000, 2759.000000, -4294935337.000000, 1089, 13913, 296
1746, 7299.000000, 7449.000000, 15413.000000, 1088, 951, 299
1747, 7861.000000, 8009.000000, 16558.000000, 1058, 947, 296
1748, 2388.000000, 2536.000000, -4294948550.000000, 13363, 13666, 296
1749, 9675.000000, 9823.000000, 19997.000000, 1108, 877, 295
1750, 7194.000000, 7343.000000, 15069.000000, 1095, 888, 299
1751, 9141.000000, 9287.000000, 18961.000000, 1063, 871, 293
1752, 8671.000000, 8817.000000, 5855.000000, 13209, 861, 292
1753, 9387.000000, 9535.000000, 19463.000000, 1054, 871, 296
1754, 8771.000000, 8918.000000, 5913.000000, 13372, 871, 293
1755, 9288.000000, 9438.000000, 19265.000000, 1080, 884, 299
1756, 7166.000000, 7313.000000, 14973.000000, 1082, 861, 293
1757, 7134.000000, 7282.000000, 14913.000000, 1085, 865, 296
1758, 7528.000000, 7676.000000, 15709.000000, 1089, 871, 296
1759, 8324.000000, 8471.000000, 5946.000000, 12425, 861, 293
1760, 7502.000000, 7652.000000, 15678.000000, 1095, 884, 299
1761, 8505.000000, 8653.000000, 7456.000000, 12784, 1615, 296
1762, 7622.000000, 7770.000000, 16027.000000, 1066, 924, 296
1763, 7290.000000, 7440.000000, 15307.000000, 1070, 898, 299
1764, 7535.000000, 7683.000000, 15788.000000, 1079, 898, 296
1765, 7446.000000, 7594.000000, 15581.000000, 1066, 877, 296
1766, 8748.000000, 8896.000000, 5981.000000, 13310, 897, 296
1767, 7278.000000, 7425.000000, 15274.000000, 1064, 891, 295
1768, 7526.000000, 7672.000000, 15735.000000, 1085, 884, 293
1769, 8573.000000, 8721.000000, 5929.000000, 12966, 874, 296
1770, 6855.000000, 7003.000000, 14418.000000, 1083, 895, 296
1771, 7215.000000, 7366.000000, 15198.000000, 1048, 908, 302
1772, 2405.000000, 2553.000000, -4294948703.000000, 13430, 13606, 295
1773, 7215.000000, 7363.000000, 15095.000000, 1083, 874, 296
1774, 2624.000000, 2772.000000, 6046.000000, 1079, 938, 296
1775, 2422.000000, 2568.000000, -4294949090.000000, 12882, 13122, 293
1776, 8562.000000, 8711.000000, 17168.000000, 1730, 887, 299
1777, 2267.000000, 2415.000000, -4294935830.000000, 73, 13502, 296
1778, 7231.000000, 7377.000000, 15164.000000, 1080, 891, 292
1779, 7375.000000, 7525.000000, 15491.000000, 1076, 908, 299
1780, 7203.000000, 7351.000000, 15138.000000, 1070, 901, 296
1781, 7113.000000, 7260.000000, 14878.000000, 1158, 905, 295
1782, 2434.000000, 2582.000000, -4294949276.000000, 12799, 12975, 296
1783, 7169.000000, 7315.000000, 14992.000000, 1076, 865, 292
1784, 7335.000000, 7483.000000, 15383.000000, 1069, 891, 296
1785, 7315.000000, 7463.000000, 15337.000000, 1064, 885, 296
1786, 2443.000000, 2591.000000, -4294948636.000000, 13397, 13585, 296
1787, 2432.000000, 2580.000000, -4294949169.000000, 12894, 13078, 296
1788, 8724.000000, 8874.000000, 5867.000000, 13316, 867, 299
1789, 8726.000000, 8874.000000, 5920.000000, 13268, 868, 296
1790, 7343.000000, 7492.000000, 15343.000000, 1079, 868, 299
1791, 7321.000000, 7471.000000, 15434.000000, 1079, 935, 299
1792, 7154.000000, 7302.000000, 14971.000000, 1080, 871, 295
1793, 8339.000000, 8487.000000, 7453.000000, 12469, 1622, 296
1794, 7761.000000, 7909.000000, 16180.000000, 1111, 884, 296
1795, 7283.000000, 7432.000000, 15325.000000, 1057, 908, 299
1796, 7176.000000, 7324.000000, 14968.000000, 1158, 887, 296
1797, 2422.000000, 2570.000000, -4294948636.000000, 13395, 13605, 295
1798, 7416.000000, 7565.000000, 15569.000000, 1079, 908, 299
1799, 7169.000000, 7317.000000, 14996.000000, 1076, 867, 296
1800, 7150.000000, 7298.000000, 14978.000000, 1085, 881, 296
1801, 7132.000000, 7280.000000, 14943.000000, 1076, 877, 296
1802, 7493.000000, 7641.000000, 15657.000000, 1086, 878, 295
1803, 7443.000000, 7591.000000, 15544.000000, 1079, 868, 296
1804, 2600.000000, 2749.000000, 5984.000000, 1070, 927, 299
1805, 7125.000000, 7273.000000, 14961.000000, 1066, 888, 296
1806, 7172.000000, 7319.000000, 15074.000000, 1079, 904, 293
1807, 7242.000000, 7390.000000, 15157.000000, 1089, 881, 296
1808, 8524.000000, 8675.000000, 5882.000000, 12894, 864, 302
1809, 8866.000000, 9014.000000, -4294947232.000000, 1079, 1705, 296
1810, 9287.000000, 9435.000000, 19273.000000, 1076, 887, 296
1811, 7091.000000, 7238.000000, 14913.000000, 1083, 907, 295
1812, 2393.000000, 2540.000000, -4294948944.000000, 13178, 13372, 295
1813, 7274.000000, 7422.000000, 15287.000000, 1064, 901, 296
1814, 8029.000000, 8177.000000, 16767.000000, 1073, 891, 296
1815, 7075.000000, 7223.000000, 14889.000000, 1063, 901, 296
1816, 7279.000000, 7427.000000, 15238.000000, 1076, 878, 296
1817, 8396.000000, 8545.000000, 5886.000000, 12668, 881, 299
1818, 8737.000000, 8883.000000, 5923.000000, 13282, 865, 292
1819, 8803.000000, 8952.000000, 5908.000000, 13420, 861, 299
1820, 7440.000000, 7588.000000, 15537.000000, 1079, 868, 296
1821, 7132.000000, 7282.000000, 14936.000000, 1057, 864, 299
1822, 7195.000000, 7345.000000, 15063.000000, 1070, 871, 299
1823, 8458.000000, 8604.000000, 5932.000000, 12753, 884, 292
1824, 7482.000000, 7629.000000, 15615.000000, 1098, 874, 293
1825, 8457.000000, 8605.000000, 7497.000000, 12702, 1642, 296
1826, 7554.000000, 7702.000000, 15768.000000, 1076, 868, 296
1827, 8747.000000, 8895.000000, 5934.000000, 13297, 868, 296
1828, 7353.000000, 7501.000000, 15416.000000, 1139, 924, 295
1829, 7299.000000, 7447.000000, 15359.000000, 1054, 907, 296
1830, 7197.000000, 7347.000000, 15190.000000, 1079, 937, 299
1831, 2435.000000, 2583.000000, -4294949102.000000, 12960, 13142, 296
1832, 7130.000000, 7276.000000, 14995.000000, 1080, 907, 292
1833, 7044.000000, 7191.000000, 14742.000000, 1080, 867, 295
1834, 2647.000000, 2796.000000, 6015.000000, 1069, 895, 299
1835, 7267.000000, 7415.000000, 15259.000000, 1058, 891, 295
1836, 7528.000000, 7676.000000, 15804.000000, 1089, 918, 296
1837, 7307.000000, 7455.000000, 15347.000000, 1076, 904, 296
1838, 8595.000000, 8743.000000, 5937.000000, 12989, 868, 296
1839, 6936.000000, 7084.000000, 14638.000000, 1058, 912, 296
1840, 8451.000000, 8599.000000, 17607.000000, 1070, 887, 296
1841, 7006.000000, 7154.000000, -4294950846.000000, 1066, 1752, 296
1842, 7089.000000, 7239.000000, 14896.000000, 1079, 898, 299
1843, 2441.000000, 2587.000000, -4294937489.000000, 1791, 13358, 292
1844, 8746.000000, 8892.000000, 5901.000000, 13379, 894, 292
1845, 7276.000000, 7424.000000, 15263.000000, 1066, 888, 296
1846, 7324.000000, 7472.000000, 15346.000000, 1098, 898, 296
1847, 7126.000000, 7277.000000, 14961.000000, 1067, 888, 302
1848, 2432.000000, 2579.000000, -4294948827.000000, 13334, 13469, 293
1849, 7372.000000, 7521.000000, 15430.000000, 1070, 878, 298
1850, 2444.000000, 2593.000000, -4294948792.000000, 13216, 13416, 299
1851, 2426.000000, 2574.000000, -4294949175.000000, 12828, 13048, 296
1852, 8616.000000, 8764.000000, 5846.000000, 13114, 864, 296
1853, 7553.000000, 7704.000000, 15844.000000, 1064, 901, 302
1854, 6992.000000, 7140.000000, 14642.000000, 1092, 875, 296
1855, 8380.000000, 8529.000000, 5902.000000, 12586, 864, 299
1856, 7019.000000, 7166.000000, 14714.000000, 1073, 874, 293
1857, 8237.000000, 8385.000000, 7428.000000, 12271, 1612, 296
1858, 6980.000000, 7128.000000, 14673.000000, 1070, 891, 296
1859, 7370.000000, 7518.000000, 15514.000000, 1057, 915, 296
1860, 7291.000000, 7439.000000, 15325.000000, 1079, 911, 296
1861, 7281.000000, 7429.000000, 15219.000000, 1066, 861, 296
1862, 8610.000000, 8758.000000, 5961.000000, 13008, 874, 295
1863, 7172.000000, 7321.000000, 15092.000000, 1048, 898, 299
1864, 2609.000000, 2757.000000, 5968.000000, 1073, 911, 296
1865, 8522.000000, 8670.000000, 5981.000000, 12831, 884, 296
1866, 7347.000000, 7497.000000, 15372.000000, 1079, 878, 299
1867, 2434.000000, 2582.000000, -4294937415.000000, 1831, 13422, 296
1868, 7283.000000, 7431.000000, 15317.000000, 1080, 915, 296
1869, 7259.000000, 7405.000000, 15195.000000, 1085, 881, 293
1870, 9931.000000, 10079.000000, 20495.000000, 1089, 861, 296
1871, 8524.000000, 8671.000000, 5939.000000, 12838, 864, 293
1872, 7012.000000, 7160.000000, 14716.000000, 1079, 885, 296
1873, 2436.000000, 2584.000000, -4294947656.000000, 12624, 13696, 296
1874, 7246.000000, 7396.000000, 15156.000000, 1079, 871, 299
1875, 7059.000000, 7207.000000, 14955.000000, 1051, 944, 296
1876, 7647.000000, 7794.000000, 16041.000000, 1089, 918, 295
1877, 8740.000000, 8888.000000, 5938.000000, 13278, 868, 296
1878, 2442.000000, 2590.000000, -4294948728.000000, 13335, 13509, 295
1879, 7479.000000, 7627.000000, 15647.000000, 1054, 871, 296
1880, 8721.000000, 8869.000000, 5867.000000, 13297, 861, 296
1881, 2444.000000, 2594.000000, -4294937854.000000, 1771, 13162, 299
1882, 8386.000000, 8534.000000, 5956.000000, 12545, 864, 296
1883, 7596.000000, 7744.000000, 15878.000000, 1083, 884, 295
1884, 8726.000000, 8874.000000, 5767.000000, 13441, 878, 296
1885, 8615.000000, 8763.000000, 5939.000000, 13013, 861, 296
1886, 8823.000000, 8971.000000, 6015.000000, 13388, 878, 296
1887, 8707.000000, 8854.000000, 5914.000000, 13228, 864, 295
1888, 7560.000000, 7708.000000, 15815.000000, 1067, 881, 296
1889, 7216.000000, 7366.000000, -4294950653.000000, 1060, 1635, 299
1890, 8606.000000, 8754.000000, 5922.000000, 13052, 881, 296
1891, 7310.000000, 7461.000000, 15336.000000, 1079, 897, 302
1892, 8149.000000, 8296.000000, 17014.000000, 1079, 897, 293
1893, 2419.000000, 2567.000000, -4294949289.000000, 12768, 12968, 296
1894, 2645.000000, 2795.000000, 6012.000000, 1061, 891, 299
1895, 2448.000000, 2597.000000, -4294937977.000000, 1793, 13108, 299
1896, 2389.000000, 2537.000000, -4294949294.000000, 12781, 13002, 296
1897, 7168.000000, 7316.000000, 15012.000000, 1073, 874, 296
1898, 8556.000000, 8705.000000, 5954.000000, 12914, 878, 299
1899, 7328.000000, 7476.000000, 15489.000000, 1064, 948, 296
1900, 8752.000000, 8899.000000, 5932.000000, 13423, 925, 293
1901, 7062.000000, 7208.000000, 14805.000000, 1067, 874, 293
1902, 7087.000000, 7236.000000, 14827.000000, 1089, 871, 299
1903, 7498.000000, 7646.000000, 15705.000000, 1060, 884, 296
1904, 7108.000000, 7254.000000, 14887.000000, 1063, 867, 293
1905, 2258.000000, 2405.000000, -4294934699.000000, 72, 14076, 293
1906, 7225.000000, 7371.000000, 15131.000000, 1061, 871, 292
1907, 7484.000000, 7632.000000, 15609.000000, 1076, 858, 296
1908, 2392.000000, 2540.000000, -4294948764.000000, 13316, 13532, 296
1909, 2421.000000, 2570.000000, -4294948825.000000, 13241, 13435, 299
1910, 7465.000000, 7613.000000, 15610.000000, 1083, 881, 295
1911, 8466.000000, 8614.000000, 5960.000000, 12715, 871, 295
1912, 8550.000000, 8698.000000, 5870.000000, 12998, 884, 296
1913, 7197.000000, 7345.000000, 15051.000000, 1079, 868, 296
1914, 7159.000000, 7307.000000, 14985.000000, 1082, 874, 296
1915, 7299.000000, 7447.000000, 15310.000000, 1064, 888, 296
1916, 8712.000000, 8859.000000, 5876.000000, 13298, 875, 295
1917, 8466.000000, 8615.000000, 5937.000000, 12763, 884, 298
1918, 7174.000000, 7322.000000, 15015.000000, 1082, 874, 296
1919, 7215.000000, 7363.000000, 15096.000000, 1070, 868, 296
1920, 7283.000000, 7429.000000, 15228.000000, 1089, 875, 292
1921, 8048.000000, 8196.000000, 7890.000000, 11925, 1859, 296
1922, 7451.000000, 7599.000000, 15578.000000, 1073, 874, 296
1923, 7666.000000, 7814.000000, 16074.000000, 1054, 898, 296
1924, 2593.000000, 2741.000000, 5950.000000, 1079, 921, 296
1925, 7471.000000, 7619.000000, 15672.000000, 1073, 901, 296
1926, 2442.000000, 2590.000000, -4294948777.000000, 13249, 13442, 296
1927, 7631.000000, 7779.000000, 16010.000000, 1067, 907, 295
1928, 7261.000000, 7409.000000, 15247.000000, 1057, 891, 296
1929, 7305.000000, 7452.000000, 15285.000000, 1060, 867, 293
1930, 9576.000000, 9724.000000, 19824.000000, 1092, 882, 296
1931, 7120.000000, 7268.000000, 14910.000000, 1073, 871, 296
1932, 7575.000000, 7724.000000, 15850.000000, 1082, 891, 299
1933, 7184.000000, 7332.000000, 15117.000000, 1067, 908, 296
1934, 8728.000000, 8876.000000, 5952.000000, 13246, 871, 296
1935, 7346.000000, 7494.000000, 15353.000000, 1076, 868, 296
1936, 8431.000000, 8579.000000, 5867.000000, 12737, 871, 296
1937, 8577.000000, 8726.000000, 7619.000000, 12947, 1706, 299
1938, 7248.000000, 7398.000000, 15231.000000, 1082, 908, 299
1939, 7140.000000, 7288.000000, 14994.000000, 1076, 895, 296
1940, 7269.000000, 7417.000000, 15240.000000, 1086, 894, 296
1941, 7071.000000, 7219.000000, 14992.000000, 1086, 968, 296
1942, 2424.000000, 2571.000000, -4294949151.000000, 12835, 13066, 295
1943, 7742.000000, 7890.000000, 16200.000000, 1066, 891, 296
1944, 8686.000000, 8834.000000, 5859.000000, 13282, 884, 296
1945, 6988.000000, 7136.000000, 14651.000000, 1054, 864, 296
1946, 8618.000000, 8766.000000, 5956.000000, 13042, 881, 296
1947, 8562.000000, 8712.000000, 5945.000000, 12916, 868, 299
1948, 7456.000000, 7605.000000, 15581.000000, 1073, 871, 299
1949, 7312.000000, 7460.000000, 15273.000000, 1073, 861, 296
1950, 7055.000000, 7203.000000, 14772.000000, 1092, 877, 296
1951, 7058.000000, 7206.000000, 14807.000000, 1063, 877, 296
1952, 8612.000000, 8760.000000, 5854.000000, 13127, 878, 296
1953, 8377.000000, 8525.000000, 7448.000000, 12551, 1622, 296
1954, 2645.000000, 2793.000000, 6015.000000, 1085, 905, 296
1955, 7702.000000, 7850.000000, 16087.000000, 1079, 881, 296
1956, 2400.000000, 2548.000000, -4294948838.000000, 13275, 13466, 295
1957, 8451.000000, 8599.000000, 5906.000000, 12731, 867, 296
1958, 8247.000000, 8395.000000, 17150.000000, 1086, 871, 296
1959, 7935.000000, 8083.000000, 16573.000000, 1079, 891, 296
1960, 6932.000000, 7080.000000, 14550.000000, 1088, 887, 296
1961, 7015.000000, 7163.000000, 14739.000000, 1061, 885, 296
1962, 8568.000000, 8714.000000, 5925.000000, 12973, 881, 292
1963, 7022.000000, 7170.000000, 14740.000000, 1054, 875, 296
1964, 2407.000000, 2554.000000, -4294948963.000000, 13152, 13335, 293
1965, 2433.000000, 2583.000000, -4294949122.000000, 12957, 13132, 299
1966, 7091.000000, 7239.000000, 14863.000000, 1082, 881, 296
1967, 7539.000000, 7686.000000, 15795.000000, 1060, 888, 293
1968, 7400.000000, 7547.000000, 15523.000000, 1073, 898, 295
1969, 2443.000000, 2592.000000, -4294947861.000000, 12495, 13522, 299
1970, 7350.000000, 7498.000000, 15430.000000, 1073, 901, 296
1971, 2426.000000, 2574.000000, -4294948919.000000, 13086, 13305, 296
1972, 7432.000000, 7579.000000, 15615.000000, 1051, 901, 295
1973, 6877.000000, 7025.000000, 14497.000000, 1073, 908, 296
1974, 7335.000000, 7483.000000, 15357.000000, 1076, 881, 296
1975, 7378.000000, 7528.000000, 15434.000000, 1073, 875, 299
1976, 7383.000000, 7531.000000, 15461.000000, 1067, 881, 296
1977, 8159.000000, 8307.000000, 17019.000000, 1070, 885, 295
1978, 2265.000000, 2413.000000, -4294961763.000000, 66, 534, 296
1979, 8635.000000, 8783.000000, 6207.000000, 12926, 931, 296
1980, 7313.000000, 7461.000000, 15450.000000, 1073, 948, 296
1981, 8362.000000, 8510.000000, 6008.000000, 12624, 954, 296
1982, 7622.000000, 7770.000000, 15935.000000, 1098, 894, 296
1983, 2432.000000, 2580.000000, -4294949174.000000, 12898, 13078, 296
1984, 2610.000000, 2756.000000, 5965.000000, 1086, 915, 292
1985, 7534.000000, 7681.000000, -4294949298.000000, 1083, 2006, 293
1986, 8790.000000, 8939.000000, 6000.000000, 13382, 901, 299
1987, 2438.000000, 2585.000000, -4294948905.000000, 13115, 13315, 295
1988, 7359.000000, 7507.000000, 15477.000000, 1069, 914, 296
1989, 7335.000000, 7482.000000, 15394.000000, 1064, 894, 295
1990, 9552.000000, 9700.000000, 20011.000000, 1089, 998, 296
1991, 8566.000000, 8715.000000, 5912.000000, 12982, 881, 299
1992, 2555.000000, 2702.000000, 5904.000000, 1089, 941, 293
1993, 8375.000000, 8525.000000, 6004.000000, 12661, 957, 299
1994, 8801.000000, 8947.000000, 5920.000000, 13416, 867, 293
1995, 8199.000000, 8347.000000, 17215.000000, 1086, 951, 296
1996, 8603.000000, 8751.000000, 5890.000000, 13130, 907, 296
1997, 2420.000000, 2566.000000, -4294937729.000000, 1771, 13249, 293
1998, 7296.000000, 7445.000000, 15251.000000, 1089, 874, 299
1999, 8619.000000, 8767.000000, 5766.000000, 13241, 884, 296
2000, 7386.000000, 7536.000000, 15402.000000, 1079, 854, 299
2001, 2642.000000, 2790.000000, -4294935030.000000, 1079, 14030, 296
2002, 8579.000000, 8727.000000, 6020.000000, 13014, 938, 296
2003, 7375.000000, 7522.000000, 15471.000000, 1061, 891, 295
2004, 7164.000000, 7312.000000, 14974.000000, 1076, 861, 296
2005, 8695.000000, 8843.000000, 5926.000000, 13193, 864, 296
2006, 8829.000000, 8977.000000, 6018.000000, 13530, 945, 296
2007, 7499.000000, 7647.000000, 15811.000000, 1061, 937, 296
2008, 7038.000000, 7184.000000, 14876.000000, 1082, 941, 293
2009, 7195.000000, 7341.000000, 15084.000000, 1060, 877, 293
2010, 7068.000000, 7216.000000, 14854.000000, 1076, 897, 296
2011, 7222.000000, 7370.000000, 15120.000000, 1066, 871, 296
2012, 8681.000000, 8829.000000, 5887.000000, 13224, 874, 296
2013, 7303.000000, 7453.000000, 15449.000000, 1060, 951, 299
2014, 2625.000000, 2773.000000, 6094.000000, 1079, 961, 296
2015, 7461.000000, 7609.000000, 15635.000000, 1063, 888, 296
2016, 7200.000000, 7350.000000, 15065.000000, 1064, 864, 299
