Timesync, Reply_symmetric-based, Reply_switchdelaybased, Reply_2probebased, inter-packet-switch-arrival,  interpacket_clientdelay, Switch_reply_delay 
1223, 2468.000000, 2614.000000, -4294949138.000000, 12948, 13085, 293
1224, 7657.000000, 7806.000000, 16032.000000, 1079, 898, 297
1225, 7889.000000, 8035.000000, 5941.000000, 11607, 885, 293
1226, 7372.000000, 7519.000000, 15379.000000, 1142, 888, 294
1227, 8776.000000, 8922.000000, 5945.000000, 13363, 878, 293
1228, 7254.000000, 7401.000000, 15174.000000, 1076, 871, 294
1229, 8749.000000, 8897.000000, 5939.000000, 13313, 877, 297
1230, 7553.000000, 7698.000000, 15763.000000, 1080, 868, 290
1231, 7232.000000, 7378.000000, 15130.000000, 1076, 871, 293
1232, 7480.000000, 7626.000000, 15660.000000, 1076, 888, 293
1233, 8761.000000, 8908.000000, 7665.000000, 13281, 1712, 294
1234, 7403.000000, 7550.000000, 15460.000000, 1083, 868, 293
1235, 8573.000000, 8720.000000, 5944.000000, 12945, 871, 293
1236, 7590.000000, 7737.000000, 15843.000000, 1086, 874, 293
1237, 7018.000000, 7164.000000, 14700.000000, 1064, 864, 293
1238, 8623.000000, 8771.000000, 5953.000000, 13027, 867, 296
1239, 7342.000000, 7491.000000, 15416.000000, 1057, 894, 297
1240, 7430.000000, 7576.000000, 15602.000000, 1080, 911, 293
1241, 7291.000000, 7438.000000, 15260.000000, 1051, 864, 293
1242, 7316.000000, 7462.000000, 15297.000000, 1057, 861, 293
1243, 8585.000000, 8733.000000, 6019.000000, 12913, 881, 297
1244, 8530.000000, 8677.000000, 5904.000000, 12925, 884, 294
1245, 7333.000000, 7479.000000, 15338.000000, 1070, 871, 293
1246, 7289.000000, 7434.000000, 15243.000000, 1086, 875, 290
1247, 8574.000000, 8720.000000, 5973.000000, 12966, 895, 291
1248, 8366.000000, 8512.000000, 5853.000000, 12621, 871, 293
1249, 8398.000000, 8545.000000, 7473.000000, 12614, 1645, 294
1250, 7096.000000, 7243.000000, 14906.000000, 1057, 885, 293
1251, 7120.000000, 7267.000000, 14959.000000, 1076, 897, 293
1252, 8621.000000, 8768.000000, 5941.000000, 13136, 917, 294
1253, 7412.000000, 7557.000000, 15574.000000, 1067, 908, 290
1254, 7619.000000, 7765.000000, 15952.000000, 1076, 895, 293
1255, 7172.000000, 7319.000000, 15008.000000, 1066, 865, 294
1256, 8578.000000, 8725.000000, 5907.000000, 13052, 901, 293
1257, 8646.000000, 8793.000000, 5937.000000, 13118, 881, 293
1258, 7108.000000, 7255.000000, 14968.000000, 1076, 914, 294
1259, 8606.000000, 8752.000000, 5986.000000, 13062, 918, 293
1260, 7284.000000, 7431.000000, 15346.000000, 1079, 928, 294
1261, 7301.000000, 7447.000000, 15314.000000, 1070, 891, 293
1262, 8623.000000, 8769.000000, 5936.000000, 13052, 871, 293
1263, 7563.000000, 7710.000000, 15808.000000, 1055, 868, 293
1264, 2603.000000, 2753.000000, 5939.000000, 1058, 895, 299
1265, 2648.000000, 2793.000000, -4294934753.000000, 1051, 14149, 290
1266, 2432.000000, 2579.000000, -4294949068.000000, 12781, 13072, 293
1267, 7722.000000, 7869.000000, 16025.000000, 1079, 830, 294
1268, 7543.000000, 7690.000000, 15832.000000, 1070, 908, 294
1269, 7556.000000, 7703.000000, 15855.000000, 1054, 898, 293
1270, 7359.000000, 7508.000000, 15392.000000, 1089, 881, 297
1271, 2440.000000, 2587.000000, -4294948986.000000, 13355, 13392, 293
1272, 2392.000000, 2539.000000, -4294937629.000000, 1768, 13325, 294
1273, 7724.000000, 7871.000000, 16156.000000, 1060, 884, 294
1274, 8620.000000, 8767.000000, 5985.000000, 13064, 904, 294
1275, 7359.000000, 7504.000000, 15446.000000, 1067, 897, 290
1276, 7439.000000, 7585.000000, 15540.000000, 1080, 871, 293
1277, 8780.000000, 8927.000000, 5902.000000, 13401, 871, 294
1278, 7166.000000, 7313.000000, 15017.000000, 1070, 877, 293
1279, 2421.000000, 2567.000000, -4294948783.000000, 13247, 13459, 293
1280, 2423.000000, 2568.000000, -4294937191.000000, 1847, 13553, 290
1281, 2439.000000, 2586.000000, -4294947605.000000, 12932, 13872, 294
1282, 7288.000000, 7436.000000, 15293.000000, 1079, 898, 296
1283, 2446.000000, 2592.000000, -4294948765.000000, 13225, 13432, 293
1284, 8746.000000, 8893.000000, 5919.000000, 13382, 904, 294
1285, 8766.000000, 8913.000000, 5936.000000, 13385, 894, 293
1286, 7670.000000, 7817.000000, 16036.000000, 1067, 881, 293
1287, 7039.000000, 7185.000000, 14804.000000, 1070, 898, 293
1288, 2410.000000, 2556.000000, -4294948858.000000, 13272, 13445, 293
1289, 7549.000000, 7696.000000, 15673.000000, 1142, 858, 294
1290, 7554.000000, 7701.000000, 15776.000000, 1089, 878, 293
1291, 8640.000000, 8785.000000, 5935.000000, 13093, 874, 290
1292, 8480.000000, 8627.000000, 5696.000000, 13001, 868, 294
1293, 8660.000000, 8807.000000, 5920.000000, 13136, 868, 294
1294, 7842.000000, 7991.000000, 16351.000000, 1070, 868, 297
1295, 8793.000000, 8939.000000, 5966.000000, 13414, 897, 293
1296, 7600.000000, 7747.000000, 15939.000000, 1070, 904, 294
1297, 2637.000000, 2786.000000, -4294935210.000000, 1067, 13939, 297
1298, 2425.000000, 2570.000000, -4294948633.000000, 13253, 13533, 290
1299, 7273.000000, 7420.000000, 15156.000000, 1152, 881, 294
1300, 7051.000000, 7198.000000, 14775.000000, 1089, 881, 294
1301, 2433.000000, 2582.000000, -4294949279.000000, 12768, 12959, 297
1302, 2435.000000, 2581.000000, -4294948889.000000, 13115, 13326, 293
1303, 8770.000000, 8915.000000, 5929.000000, 13379, 884, 291
1304, 8731.000000, 8879.000000, 5917.000000, 13347, 901, 297
1305, 8714.000000, 8860.000000, 5928.000000, 13222, 861, 293
1306, 8521.000000, 8668.000000, 5933.000000, 12838, 864, 293
1307, 8453.000000, 8600.000000, 5966.000000, 12749, 904, 294
1308, 7327.000000, 7474.000000, 15387.000000, 1070, 901, 294
1309, 8710.000000, 8856.000000, 5939.000000, 13218, 868, 291
1310, 7066.000000, 7214.000000, 14902.000000, 1073, 921, 296
1311, 7340.000000, 7487.000000, 15359.000000, 1058, 868, 293
1312, 7322.000000, 7470.000000, 15326.000000, 1080, 881, 296
1313, 8205.000000, 8350.000000, 7566.000000, 12180, 1668, 290
1314, 7527.000000, 7674.000000, 15701.000000, 1076, 861, 294
1315, 7348.000000, 7493.000000, 15378.000000, 1054, 868, 290
1316, 8490.000000, 8638.000000, 5881.000000, 12829, 865, 296
1317, 8574.000000, 8724.000000, 5988.000000, 13024, 932, 300
1318, 8855.000000, 9000.000000, 5981.000000, 13471, 871, 290
1319, 2424.000000, 2571.000000, -4294948511.000000, 13542, 13739, 294
1320, 7877.000000, 8024.000000, 16543.000000, 1080, 934, 293
1321, 7413.000000, 7558.000000, 15581.000000, 1073, 914, 290
1322, 8853.000000, 9002.000000, 6020.000000, 13549, 931, 297
1323, 7291.000000, 7436.000000, 15396.000000, 1042, 928, 290
1324, 2593.000000, 2740.000000, 5905.000000, 1072, 895, 294
1325, 7638.000000, 7783.000000, 15884.000000, 1120, 864, 291
1326, 7855.000000, 8000.000000, 16483.000000, 1089, 931, 290
1327, 8647.000000, 8794.000000, 5915.000000, 13102, 861, 293
1328, 8744.000000, 8889.000000, 5877.000000, 13348, 868, 290
1329, 2253.000000, 2400.000000, -4294935417.000000, 66, 13719, 293
1330, 7221.000000, 7368.000000, 15147.000000, 1066, 885, 294
1331, 7331.000000, 7479.000000, 15351.000000, 1080, 884, 296
1332, 7120.000000, 7267.000000, 14877.000000, 1079, 858, 294
1333, 8656.000000, 8804.000000, 5943.000000, 13111, 871, 297
1334, 8728.000000, 8875.000000, 5939.000000, 13259, 871, 294
1335, 8734.000000, 8881.000000, 5958.000000, 13287, 888, 294
1336, 7292.000000, 7439.000000, 15226.000000, 1089, 865, 293
1337, 7204.000000, 7351.000000, 15102.000000, 1076, 885, 294
1338, 7035.000000, 7182.000000, 14745.000000, 1067, 871, 294
1339, 8630.000000, 8777.000000, 5928.000000, 13061, 864, 293
1340, 7346.000000, 7493.000000, 15341.000000, 1073, 861, 294
1341, 7381.000000, 7526.000000, 15424.000000, 1060, 861, 290
1342, 8638.000000, 8786.000000, 5960.000000, 13065, 874, 296
1343, 7534.000000, 7681.000000, 15736.000000, 1061, 864, 293
1344, 7654.000000, 7800.000000, 15958.000000, 1079, 864, 291
1345, 8304.000000, 8453.000000, 7508.000000, 12419, 1659, 297
1346, 7677.000000, 7824.000000, 16088.000000, 1069, 901, 294
1347, 2420.000000, 2567.000000, -4294948873.000000, 13168, 13375, 294
1348, 7518.000000, 7667.000000, 15733.000000, 1066, 881, 297
1349, 2432.000000, 2580.000000, -4294948792.000000, 13197, 13418, 296
1350, 2436.000000, 2581.000000, -4294948710.000000, 13250, 13482, 291
1351, 8006.000000, 8154.000000, 16727.000000, 1067, 891, 296
1352, 7401.000000, 7549.000000, 15594.000000, 1070, 931, 297
1353, 7096.000000, 7241.000000, 14830.000000, 1170, 904, 290
1354, 8771.000000, 8916.000000, 5948.000000, 13357, 881, 290
1355, 7512.000000, 7659.000000, 15728.000000, 1079, 891, 294
1356, 7571.000000, 7718.000000, 15893.000000, 1098, 924, 294
1357, 2427.000000, 2574.000000, -4294949058.000000, 12929, 13156, 293
1358, 7195.000000, 7342.000000, 15030.000000, 1088, 864, 294
1359, 7347.000000, 7495.000000, 15366.000000, 1070, 871, 297
1360, 7431.000000, 7578.000000, 15551.000000, 1066, 877, 294
1361, 8350.000000, 8495.000000, 7663.000000, 12508, 1735, 290
1362, 8716.000000, 8864.000000, 6013.000000, 13209, 895, 296
1363, 8699.000000, 8846.000000, 5927.000000, 13234, 881, 293
1364, 8592.000000, 8742.000000, 5883.000000, 13023, 861, 300
1365, 8560.000000, 8706.000000, 5763.000000, 13125, 884, 293
1366, 8764.000000, 8912.000000, 5923.000000, 13347, 871, 297
1367, 7590.000000, 7737.000000, 15892.000000, 1051, 881, 294
1368, 7211.000000, 7358.000000, 15104.000000, 1060, 871, 294
1369, 8620.000000, 8766.000000, 5926.000000, 13036, 861, 293
1370, 7289.000000, 7435.000000, 15256.000000, 1070, 874, 293
1371, 7329.000000, 7474.000000, 15399.000000, 1076, 908, 290
1372, 8532.000000, 8679.000000, 5884.000000, 12917, 868, 293
1373, 8750.000000, 8899.000000, 5947.000000, 13301, 874, 299
1374, 8738.000000, 8885.000000, 6013.000000, 13259, 898, 294
1375, 8705.000000, 8852.000000, 5912.000000, 13240, 871, 294
1376, 8731.000000, 8877.000000, 5898.000000, 13341, 888, 291
1377, 7315.000000, 7460.000000, -4294950551.000000, 1142, 1628, 290
1378, 2444.000000, 2591.000000, -4294949065.000000, 12948, 13145, 294
1379, 2436.000000, 2582.000000, -4294948950.000000, 13036, 13255, 293
1380, 8507.000000, 8654.000000, 5958.000000, 12913, 928, 293
1381, 7460.000000, 7608.000000, 15630.000000, 1064, 887, 296
1382, 7603.000000, 7752.000000, 15941.000000, 1082, 908, 297
1383, 7347.000000, 7493.000000, 15401.000000, 1082, 894, 291
1384, 2594.000000, 2740.000000, 5983.000000, 1082, 938, 291
1385, 7114.000000, 7259.000000, 14951.000000, 1079, 901, 290
1386, 7594.000000, 7741.000000, 15862.000000, 1063, 868, 294
1387, 8745.000000, 8892.000000, 5985.000000, 13341, 918, 294
1388, 7302.000000, 7448.000000, 15273.000000, 1073, 871, 293
1389, 8539.000000, 8687.000000, 5962.000000, 12873, 878, 296
1390, 7422.000000, 7569.000000, 15508.000000, 1085, 874, 294
1391, 7207.000000, 7354.000000, 15078.000000, 1073, 868, 293
1392, 7516.000000, 7665.000000, 15660.000000, 1089, 858, 297
1393, 2696.000000, 2843.000000, -4294935059.000000, 1136, 13990, 294
1394, 7321.000000, 7467.000000, 15303.000000, 1082, 871, 291
1395, 7363.000000, 7513.000000, 15393.000000, 1070, 868, 299
1396, 7235.000000, 7380.000000, 15151.000000, 1082, 881, 290
